Date,Occupancy,Temp_C,Energy_kWh,Cost_CAD
2021-11-07,114,8.9,4407.33,661.1
2021-11-08,111,6.1,4778.91,716.84
2021-11-09,106,2.8,4823.07,723.46
2021-11-10,107,6.5,4644.53,696.68
2021-11-11,140,-0.4,5465.96,819.89
2021-11-12,124,6.1,5114.37,767.16
2021-11-13,100,8.7,4556.7,683.51
2021-11-14,99,-0.0,4992.53,748.88
2021-11-15,114,-1.5,5200.34,780.05
2021-11-16,114,10.7,4636.59,695.49
2021-11-17,113,1.6,4870.04,730.51
2021-11-18,105,8.3,4814.24,722.14
2021-11-19,105,2.9,4937.49,740.62
2021-11-20,108,2.6,4998.33,749.75
2021-11-21,105,4.7,4691.42,703.71
2021-11-22,84,-0.9,4773.82,716.07
2021-11-23,101,2.9,4824.48,723.67
2021-11-24,94,0.5,4652.37,697.86
2021-11-25,102,-3.5,4894.77,734.22
2021-11-26,127,2.9,5034.28,755.14
2021-11-27,102,0.2,5060.65,759.1
2021-11-28,95,0.3,4803.8,720.57
2021-11-29,105,-4.1,5055.52,758.33
2021-11-30,101,6.8,4551.74,682.76
2021-12-01,99,3.7,4725.03,708.76
2021-12-02,100,3.8,4746.64,712.0
2021-12-03,112,-1.5,5490.56,823.58
2021-12-04,82,-7.5,5276.55,791.48
2021-12-05,96,7.0,4767.51,715.13
2021-12-06,82,-1.3,5015.67,752.35
2021-12-07,95,-4.3,4961.76,744.26
2021-12-08,81,0.1,4582.19,687.33
2021-12-09,84,2.9,4506.56,675.98
2021-12-10,84,-2.1,5097.46,764.62
2021-12-11,95,2.9,4706.7,706.01
2021-12-12,93,1.9,4625.41,693.81
2021-12-13,73,-7.0,4937.12,740.57
2021-12-14,84,-5.6,5018.81,752.82
2021-12-15,76,0.7,4726.85,709.03
2021-12-16,70,-14.2,5331.3,799.7
2021-12-17,79,-4.1,4811.84,721.78
2021-12-18,77,-9.5,5257.65,788.65
2021-12-19,101,-5.9,5148.06,772.21
2021-12-20,82,-5.3,4997.72,749.66
2021-12-21,65,-5.8,4964.91,744.74
2021-12-22,71,-6.7,4871.88,730.78
2021-12-23,85,-9.1,5135.98,770.4
2021-12-24,94,4.3,4802.55,720.38
2021-12-25,60,2.4,4312.3,646.84
2021-12-26,56,-9.9,4894.1,734.12
2021-12-27,89,1.0,4895.08,734.26
2021-12-28,75,-7.1,5336.66,800.5
2021-12-29,63,-5.2,4905.14,735.77
2021-12-30,75,-6.1,5052.6,757.89
2021-12-31,45,-8.6,4860.2,729.03
2022-01-01,114,-2.2,5054.56,758.18
2022-01-02,118,-5.8,5435.4,815.31
2022-01-03,125,-8.3,5601.4,840.21
2022-01-04,95,-11.7,5493.81,824.07
2022-01-05,110,-10.2,5552.0,832.8
2022-01-06,94,-13.3,5563.29,834.49
2022-01-07,111,-6.8,5345.45,801.82
2022-01-08,92,-11.8,5423.83,813.57
2022-01-09,98,-8.1,5130.8,769.62
2022-01-10,88,-1.7,4871.88,730.78
2022-01-11,112,-2.5,5415.31,812.3
2022-01-12,114,-7.5,5501.04,825.16
2022-01-13,96,-7.8,5274.57,791.19
2022-01-14,99,0.0,5242.96,786.44
2022-01-15,76,-5.5,4760.71,714.11
2022-01-16,92,-8.9,5122.07,768.31
2022-01-17,95,-13.4,5777.26,866.59
2022-01-18,134,-6.2,5611.61,841.74
2022-01-19,77,-4.5,4893.66,734.05
2022-01-20,115,-10.4,5414.12,812.12
2022-01-21,107,-6.7,5412.78,811.92
2022-01-22,95,-9.4,5420.65,813.1
2022-01-23,117,-8.7,5374.75,806.21
2022-01-24,95,-17.9,5702.58,855.39
2022-01-25,94,-8.9,5255.69,788.35
2022-01-26,87,-4.1,5057.04,758.56
2022-01-27,105,-10.5,5328.2,799.23
2022-01-28,102,-7.8,5529.33,829.4
2022-01-29,76,-11.0,5351.26,802.69
2022-01-30,65,-6.5,4842.54,726.38
2022-01-31,81,-8.8,5135.74,770.36
2022-02-01,71,-11.7,5171.93,775.79
2022-02-02,82,-2.6,4781.09,717.16
2022-02-03,100,-4.2,5091.59,763.74
2022-02-04,74,-10.3,5119.04,767.86
2022-02-05,80,-5.8,5264.17,789.63
2022-02-06,81,-5.6,5165.51,774.83
2022-02-07,92,-5.2,5258.01,788.7
2022-02-08,60,-14.4,5255.31,788.3
2022-02-09,70,-3.6,4648.27,697.24
2022-02-10,81,-9.8,5205.84,780.88
2022-02-11,96,-8.9,5473.73,821.06
2022-02-12,70,3.2,4323.69,648.55
2022-02-13,60,-6.1,4919.66,737.95
2022-02-14,86,-8.8,5565.48,834.82
2022-02-15,67,-15.9,5500.08,825.01
2022-02-16,60,-1.5,4827.88,724.18
2022-02-17,66,-12.3,5199.17,779.88
2022-02-18,73,-10.8,5318.72,797.81
2022-02-19,66,-8.0,4866.27,729.94
2022-02-20,60,-0.9,4710.41,706.56
2022-02-21,88,-3.4,5093.42,764.01
2022-02-22,94,-7.0,5263.58,789.54
2022-02-23,84,-5.0,5222.61,783.39
2022-02-24,60,-8.5,4849.76,727.46
2022-02-25,72,-5.4,4888.9,733.33
2022-02-26,74,-5.5,4957.59,743.64
2022-02-27,83,-1.7,4715.32,707.3
2022-02-28,85,-1.6,4918.05,737.71
2022-03-01,64,-3.3,4483.6,672.54
2022-03-02,76,-6.6,5171.17,775.67
2022-03-03,82,-2.0,4877.72,731.66
2022-03-04,97,-5.2,5092.32,763.85
2022-03-05,86,-8.9,5099.94,764.99
2022-03-06,87,-6.0,5070.01,760.5
2022-03-07,77,-3.9,5007.19,751.08
2022-03-08,97,-0.4,5038.86,755.83
2022-03-09,82,-4.6,4881.43,732.21
2022-03-10,63,-8.5,4836.48,725.47
2022-03-11,98,-3.2,5192.37,778.86
2022-03-12,87,-2.8,4850.41,727.56
2022-03-13,71,-2.3,4777.19,716.58
2022-03-14,70,0.9,4634.43,695.16
2022-03-15,82,1.5,4760.96,714.14
2022-03-16,85,-4.7,5154.71,773.21
2022-03-17,82,-4.6,4798.76,719.81
2022-03-18,84,-6.1,4788.49,718.27
2022-03-19,105,1.1,4886.99,733.05
2022-03-20,97,4.4,5012.64,751.9
2022-03-21,84,-2.5,5215.9,782.38
2022-03-22,96,-1.9,5289.0,793.35
2022-03-23,67,5.2,4362.26,654.34
2022-03-24,89,1.6,4516.63,677.49
2022-03-25,111,1.5,4664.55,699.68
2022-03-26,81,-4.7,4890.23,733.53
2022-03-27,72,3.0,4509.9,676.49
2022-03-28,76,-3.1,5054.3,758.15
2022-03-29,70,-3.7,4951.32,742.7
2022-03-30,75,-0.3,4753.99,713.1
2022-03-31,82,-1.0,4690.74,703.61
2022-04-01,68,0.8,4455.25,668.29
2022-04-02,90,-3.8,5075.56,761.33
2022-04-03,104,6.0,4844.52,726.68
2022-04-04,78,7.0,4482.73,672.41
2022-04-05,115,-5.0,5198.04,779.71
2022-04-06,101,7.0,4764.37,714.65
2022-04-07,110,0.1,5134.26,770.14
2022-04-08,85,7.1,4334.12,650.12
2022-04-09,109,3.7,4782.57,717.38
2022-04-10,81,4.3,4678.82,701.82
2022-04-11,112,3.8,4891.13,733.67
2022-04-12,102,9.7,4794.86,719.23
2022-04-13,109,0.1,5133.08,769.96
2022-04-14,84,7.8,4376.43,656.46
2022-04-15,89,10.1,4398.05,659.71
2022-04-16,113,8.9,4716.82,707.52
2022-04-17,91,15.6,4063.93,609.59
2022-04-18,113,4.5,4767.29,715.09
2022-04-19,87,10.7,4455.14,668.27
2022-04-20,121,6.8,5011.38,751.71
2022-04-21,91,12.5,4405.25,660.79
2022-04-22,119,7.8,5045.55,756.83
2022-04-23,122,6.6,4823.06,723.46
2022-04-24,103,13.7,4637.18,695.58
2022-04-25,124,6.8,4781.07,717.16
2022-04-26,120,3.4,4874.2,731.13
2022-04-27,109,7.3,4471.42,670.71
2022-04-28,104,12.2,4397.65,659.65
2022-04-29,91,15.6,4099.37,614.91
2022-04-30,127,10.8,4848.44,727.27
2022-05-01,99,15.9,4280.93,642.14
2022-05-02,126,5.5,4816.71,722.51
2022-05-03,122,9.5,4716.15,707.42
2022-05-04,137,10.4,4835.09,725.26
2022-05-05,124,11.4,4442.71,666.41
2022-05-06,125,12.5,4522.85,678.43
2022-05-07,142,15.2,4609.82,691.47
2022-05-08,138,11.0,5089.12,763.37
2022-05-09,139,13.6,4794.44,719.17
2022-05-10,143,13.2,4926.48,738.97
2022-05-11,114,10.0,4442.73,666.41
2022-05-12,150,13.5,5064.84,759.73
2022-05-13,149,13.7,5062.2,759.33
2022-05-14,126,13.9,4316.13,647.42
2022-05-15,139,15.0,4597.7,689.65
2022-05-16,144,15.5,4809.07,721.36
2022-05-17,144,13.8,4909.49,736.42
2022-05-18,153,20.9,4704.73,705.71
2022-05-19,171,11.4,5156.79,773.52
2022-05-20,167,13.5,4977.19,746.58
2022-05-21,132,27.8,4960.68,744.1
2022-05-22,163,12.8,5235.53,785.33
2022-05-23,175,11.8,5110.31,766.55
2022-05-24,163,20.4,5061.62,759.24
2022-05-25,175,9.5,5213.58,782.04
2022-05-26,190,17.1,5067.86,760.18
2022-05-27,177,26.9,5475.83,821.37
2022-05-28,167,12.4,5252.1,787.82
2022-05-29,180,11.0,5444.51,816.68
2022-05-30,168,13.2,4894.46,734.17
2022-05-31,168,23.0,4895.23,734.28
2022-06-01,164,24.2,5134.19,770.13
2022-06-02,194,17.9,5243.23,786.48
2022-06-03,160,22.9,4718.95,707.84
2022-06-04,197,26.0,5563.4,834.51
2022-06-05,183,27.9,5378.36,806.75
2022-06-06,156,20.0,5107.18,766.08
2022-06-07,184,12.0,5544.13,831.62
2022-06-08,148,18.2,4844.61,726.69
2022-06-09,191,20.0,5409.65,811.45
2022-06-10,196,20.9,5267.72,790.16
2022-06-11,176,21.4,5162.82,774.42
2022-06-12,188,26.8,5683.85,852.58
2022-06-13,217,27.7,5866.92,880.04
2022-06-14,181,22.1,5062.22,759.33
2022-06-15,175,27.4,5113.27,766.99
2022-06-16,214,24.7,5559.64,833.95
2022-06-17,223,23.7,5717.78,857.67
2022-06-18,195,27.3,5710.02,856.5
2022-06-19,212,24.1,5587.04,838.06
2022-06-20,218,32.3,6103.55,915.53
2022-06-21,188,18.5,4877.48,731.62
2022-06-22,193,22.4,5152.22,772.83
2022-06-23,221,24.1,5557.47,833.62
2022-06-24,229,26.5,5823.39,873.51
2022-06-25,213,30.0,6056.75,908.51
2022-06-26,193,25.0,5676.87,851.53
2022-06-27,237,19.6,5707.03,856.05
2022-06-28,201,28.8,5715.08,857.26
2022-06-29,205,28.6,5736.17,860.43
2022-06-30,217,18.0,5497.16,824.57
2022-07-01,236,25.9,5771.11,865.67
2022-07-02,227,19.7,5601.53,840.23
2022-07-03,222,23.5,5638.73,845.81
2022-07-04,224,22.7,5583.45,837.52
2022-07-05,219,29.7,6069.98,910.5
2022-07-06,228,27.0,5962.42,894.36
2022-07-07,183,21.6,4855.72,728.36
2022-07-08,217,30.3,6123.73,918.56
2022-07-09,226,21.2,5472.35,820.85
2022-07-10,207,28.3,5609.71,841.46
2022-07-11,231,23.9,5524.56,828.68
2022-07-12,223,25.7,5812.75,871.91
2022-07-13,254,29.3,6307.42,946.11
2022-07-14,252,29.5,6078.89,911.83
2022-07-15,223,32.8,6348.88,952.33
2022-07-16,228,27.2,5693.42,854.01
2022-07-17,231,28.8,6083.5,912.53
2022-07-18,226,25.9,5827.22,874.08
2022-07-19,237,28.4,6229.97,934.5
2022-07-20,223,29.5,6298.52,944.78
2022-07-21,219,27.4,5626.71,844.01
2022-07-22,246,20.6,5775.13,866.27
2022-07-23,247,29.2,6218.69,932.8
2022-07-24,226,29.4,6116.92,917.54
2022-07-25,253,25.2,6056.19,908.43
2022-07-26,231,22.8,5572.62,835.89
2022-07-27,245,33.9,6523.12,978.47
2022-07-28,254,30.0,6221.65,933.25
2022-07-29,242,27.1,6195.44,929.32
2022-07-30,250,23.5,5927.66,889.15
2022-07-31,236,24.7,5943.51,891.53
2022-08-01,242,33.2,6458.71,968.81
2022-08-02,242,28.5,6055.96,908.39
2022-08-03,235,25.7,5711.07,856.66
2022-08-04,244,30.0,6337.14,950.57
2022-08-05,224,24.6,5517.61,827.64
2022-08-06,241,33.8,6821.06,1023.16
2022-08-07,244,33.2,6331.41,949.71
2022-08-08,245,25.9,6029.61,904.44
2022-08-09,246,25.2,6181.38,927.21
2022-08-10,249,17.2,5904.36,885.65
2022-08-11,258,21.6,5935.35,890.3
2022-08-12,264,22.1,5826.73,874.01
2022-08-13,242,28.0,5906.01,885.9
2022-08-14,234,26.0,6000.32,900.05
2022-08-15,237,21.9,5914.42,887.16
2022-08-16,245,26.0,5934.79,890.22
2022-08-17,248,29.1,6090.03,913.5
2022-08-18,242,29.1,5828.35,874.25
2022-08-19,234,19.3,5509.89,826.48
2022-08-20,247,26.2,6019.45,902.92
2022-08-21,257,21.1,6138.37,920.76
2022-08-22,263,30.1,6596.73,989.51
2022-08-23,246,29.5,6318.32,947.75
2022-08-24,248,22.7,5743.98,861.6
2022-08-25,240,23.1,5637.09,845.56
2022-08-26,254,24.1,6163.34,924.5
2022-08-27,242,16.8,5771.11,865.67
2022-08-28,263,27.0,5948.7,892.31
2022-08-29,228,24.4,5601.36,840.2
2022-08-30,249,29.3,6155.16,923.27
2022-08-31,259,20.8,5837.56,875.63
2022-09-01,257,22.6,5982.94,897.44
2022-09-02,294,18.8,6270.88,940.63
2022-09-03,259,20.7,5907.97,886.2
2022-09-04,239,19.8,5906.52,885.98
2022-09-05,252,28.3,6140.17,921.03
2022-09-06,227,21.3,5863.13,879.47
2022-09-07,252,24.4,5853.65,878.05
2022-09-08,240,22.2,5733.38,860.01
2022-09-09,266,18.5,5950.82,892.62
2022-09-10,244,22.7,5780.51,867.08
2022-09-11,250,25.5,6081.32,912.2
2022-09-12,242,18.1,5806.08,870.91
2022-09-13,277,25.9,6215.8,932.37
2022-09-14,246,19.1,5614.56,842.18
2022-09-15,278,20.3,6494.48,974.17
2022-09-16,262,24.1,5964.49,894.67
2022-09-17,257,19.1,6003.38,900.51
2022-09-18,254,21.7,5625.85,843.88
2022-09-19,254,20.1,5825.06,873.76
2022-09-20,219,21.6,5480.42,822.06
2022-09-21,243,11.3,6033.64,905.05
2022-09-22,259,13.3,5634.37,845.16
2022-09-23,245,22.8,5797.42,869.61
2022-09-24,224,24.2,5471.14,820.67
2022-09-25,244,16.2,5810.65,871.6
2022-09-26,269,18.6,5869.05,880.36
2022-09-27,262,20.5,5822.68,873.4
2022-09-28,241,21.8,5689.46,853.42
2022-09-29,256,10.6,5971.25,895.69
2022-09-30,235,14.9,5644.02,846.6
2022-10-01,214,16.9,5267.99,790.2
2022-10-02,225,20.7,5287.52,793.13
2022-10-03,261,27.6,6441.47,966.22
2022-10-04,233,16.5,5452.09,817.81
2022-10-05,233,11.5,5824.15,873.62
2022-10-06,231,18.4,5738.43,860.77
2022-10-07,263,21.8,5869.26,880.39
2022-10-08,258,16.7,5785.23,867.78
2022-10-09,266,12.3,6193.31,929.0
2022-10-10,229,19.5,5772.19,865.83
2022-10-11,235,18.0,5492.1,823.82
2022-10-12,206,10.9,5568.19,835.23
2022-10-13,250,16.3,5565.13,834.77
2022-10-14,209,18.4,5335.52,800.33
2022-10-15,229,18.9,5609.63,841.44
2022-10-16,208,13.6,5364.82,804.72
2022-10-17,215,12.1,5564.1,834.62
2022-10-18,210,18.1,5193.77,779.06
2022-10-19,212,8.1,5793.52,869.03
2022-10-20,212,14.4,5657.31,848.6
2022-10-21,210,6.8,5652.75,847.91
2022-10-22,230,16.3,5521.6,828.24
2022-10-23,200,10.7,5615.26,842.29
2022-10-24,218,16.5,5670.81,850.62
2022-10-25,232,13.0,5544.79,831.72
2022-10-26,205,5.9,5782.51,867.38
2022-10-27,200,16.2,5342.47,801.37
2022-10-28,206,16.4,5347.69,802.15
2022-10-29,226,13.4,5319.64,797.95
2022-10-30,210,6.5,5908.16,886.22
2022-10-31,198,8.0,5866.83,880.02
2022-11-01,211,9.5,5725.6,858.84
2022-11-02,186,5.8,5457.69,818.65
2022-11-03,212,15.1,5390.98,808.65
2022-11-04,206,8.6,5962.95,894.44
2022-11-05,194,-3.1,6234.38,935.16
2022-11-06,184,8.7,5555.02,833.25
2022-11-07,182,5.7,5629.0,844.35
2022-11-08,202,6.5,5650.93,847.64
2022-11-09,211,5.0,5881.07,882.16
2022-11-10,182,9.4,5397.0,809.55
2022-11-11,197,10.3,5605.94,840.89
2022-11-12,157,6.7,5493.98,824.1
2022-11-13,178,3.9,5781.4,867.21
2022-11-14,185,4.8,5434.02,815.1
2022-11-15,170,4.7,5525.41,828.81
2022-11-16,168,1.2,5742.57,861.39
2022-11-17,171,6.4,5520.94,828.14
2022-11-18,184,5.6,5504.75,825.71
2022-11-19,175,9.7,5760.33,864.05
2022-11-20,143,8.2,4859.92,728.99
2022-11-21,143,0.2,5251.25,787.69
2022-11-22,164,5.9,5410.96,811.64
2022-11-23,178,-1.5,6171.94,925.79
2022-11-24,129,4.9,4930.62,739.59
2022-11-25,161,-0.3,5582.9,837.44
2022-11-26,159,-2.6,5866.92,880.04
2022-11-27,186,2.4,5763.79,864.57
2022-11-28,158,-9.7,5966.24,894.94
2022-11-29,168,-6.3,6052.03,907.8
2022-11-30,163,-0.3,5684.22,852.63
2022-12-01,127,0.5,5384.87,807.73
2022-12-02,169,-1.5,5957.97,893.69
2022-12-03,159,-6.6,5934.6,890.19
2022-12-04,162,-3.9,5838.09,875.71
2022-12-05,212,0.7,6145.01,921.75
2022-12-06,120,1.3,5197.03,779.55
2022-12-07,176,-1.4,5838.49,875.77
2022-12-08,144,3.1,5293.74,794.06
2022-12-09,151,-0.2,5694.14,854.12
2022-12-10,145,-5.0,5895.59,884.34
2022-12-11,137,-3.4,5284.28,792.64
2022-12-12,134,-8.1,5692.58,853.89
2022-12-13,146,-3.1,5490.68,823.6
2022-12-14,117,1.5,5032.99,754.95
2022-12-15,149,-0.4,5562.47,834.37
2022-12-16,130,2.3,5283.44,792.52
2022-12-17,118,-4.8,5356.36,803.45
2022-12-18,127,1.6,4892.95,733.94
2022-12-19,151,-4.7,5573.19,835.98
2022-12-20,122,1.7,5256.97,788.54
2022-12-21,134,-4.4,5114.78,767.22
2022-12-22,117,-1.7,5402.56,810.38
2022-12-23,138,1.2,5393.06,808.96
2022-12-24,135,-5.6,5789.09,868.36
2022-12-25,151,-4.2,5663.5,849.53
2022-12-26,119,-0.1,4862.95,729.44
2022-12-27,131,-5.9,5626.0,843.9
2022-12-28,121,-10.8,5868.6,880.29
2022-12-29,137,2.9,5367.55,805.13
2022-12-30,106,-7.7,5280.96,792.14
2022-12-31,127,-5.4,5507.26,826.09
2023-01-01,111,-1.5,5073.12,760.97
2023-01-02,112,-8.7,5364.36,804.65
2023-01-03,113,-10.4,5718.81,857.82
2023-01-04,114,-5.5,5184.94,777.74
2023-01-05,107,-13.8,5530.86,829.63
2023-01-06,111,-7.9,5275.61,791.34
2023-01-07,130,-5.9,5326.23,798.93
2023-01-08,120,-8.0,5564.19,834.63
2023-01-09,117,-13.2,5918.72,887.81
2023-01-10,96,-0.8,4935.8,740.37
2023-01-11,89,-6.8,4936.56,740.48
2023-01-12,115,-1.6,5326.3,798.94
2023-01-13,113,-8.5,5740.19,861.03
2023-01-14,121,-11.0,5589.38,838.41
2023-01-15,89,-6.5,5074.83,761.22
2023-01-16,93,-8.5,5356.18,803.43
2023-01-17,71,-12.4,5466.95,820.04
2023-01-18,89,-1.9,4860.58,729.09
2023-01-19,109,-10.3,5327.47,799.12
2023-01-20,86,-15.2,5601.76,840.26
2023-01-21,102,-2.6,5226.33,783.95
2023-01-22,88,-9.9,5291.73,793.76
2023-01-23,95,-10.4,5300.48,795.07
2023-01-24,72,-15.0,5501.24,825.19
2023-01-25,90,-1.0,4989.93,748.49
2023-01-26,60,-13.1,5026.47,753.97
2023-01-27,84,-7.8,5158.78,773.82
2023-01-28,62,-4.3,4563.96,684.59
2023-01-29,103,-6.3,5388.29,808.24
2023-01-30,96,-8.2,5258.8,788.82
2023-01-31,91,-14.8,5475.18,821.28
2023-02-01,106,-11.2,5531.65,829.75
2023-02-02,68,-7.2,4962.94,744.44
2023-02-03,108,-11.0,5685.25,852.79
2023-02-04,95,-7.0,5323.26,798.49
2023-02-05,77,-5.1,4934.17,740.13
2023-02-06,97,-3.9,5229.55,784.43
2023-02-07,63,-12.6,5209.75,781.46
2023-02-08,67,1.1,4508.97,676.35
2023-02-09,70,-4.5,4840.2,726.03
2023-02-10,70,-7.5,4972.1,745.81
2023-02-11,62,-3.1,4786.42,717.96
2023-02-12,96,2.1,4779.42,716.91
2023-02-13,73,-13.1,5215.42,782.31
2023-02-14,82,-8.1,5441.41,816.21
2023-02-15,68,-16.6,5523.43,828.52
2023-02-16,60,-6.3,4717.17,707.57
2023-02-17,80,-5.5,5091.15,763.67
2023-02-18,60,-7.0,4881.21,732.18
2023-02-19,74,-9.3,5174.86,776.23
2023-02-20,60,-14.8,5235.5,785.33
2023-02-21,105,-5.0,5424.15,813.62
2023-02-22,88,-0.5,4918.55,737.78
2023-02-23,76,-8.6,5093.77,764.07
2023-02-24,94,-4.3,5256.62,788.49
2023-02-25,62,-12.2,5154.35,773.15
2023-02-26,83,-3.9,4986.9,748.03
2023-02-27,77,-7.2,5099.05,764.86
2023-02-28,78,-8.5,5107.79,766.17
2023-03-01,94,-8.3,5283.6,792.54
2023-03-02,86,-6.7,5036.75,755.51
2023-03-03,79,-3.4,4791.24,718.69
2023-03-04,60,-10.0,4851.8,727.77
2023-03-05,61,-6.2,4630.53,694.58
2023-03-06,73,-4.6,4761.11,714.17
2023-03-07,77,-8.6,5090.85,763.63
2023-03-08,60,3.1,4424.11,663.62
2023-03-09,112,-7.3,5382.16,807.32
2023-03-10,99,-6.3,4890.87,733.63
2023-03-11,86,-7.4,5390.33,808.55
2023-03-12,78,4.0,4723.93,708.59
2023-03-13,74,-0.8,4800.49,720.07
2023-03-14,63,-6.6,5162.65,774.4
2023-03-15,79,1.8,4520.33,678.05
2023-03-16,82,-1.6,5134.53,770.18
2023-03-17,60,-1.1,4455.21,668.28
2023-03-18,84,-3.3,4985.74,747.86
2023-03-19,78,-4.7,4758.21,713.73
2023-03-20,60,-0.1,4556.11,683.42
2023-03-21,68,-3.4,4843.9,726.58
2023-03-22,75,6.3,4400.15,660.02
2023-03-23,111,-5.8,5452.78,817.92
2023-03-24,91,5.7,4634.29,695.14
2023-03-25,64,-0.6,4542.7,681.41
2023-03-26,92,1.3,4744.62,711.69
2023-03-27,62,3.6,4528.45,679.27
2023-03-28,102,-1.9,4980.35,747.05
2023-03-29,79,4.3,4693.27,703.99
2023-03-30,86,-9.7,5443.72,816.56
2023-03-31,108,-1.5,4871.07,730.66
2023-04-01,70,-2.0,4916.75,737.51
2023-04-02,69,-3.1,5092.26,763.84
2023-04-03,82,1.4,4758.04,713.71
2023-04-04,107,4.0,4951.85,742.78
2023-04-05,70,5.6,4559.28,683.89
2023-04-06,60,4.0,4327.71,649.16
2023-04-07,88,0.7,4840.64,726.1
2023-04-08,104,5.1,4584.92,687.74
2023-04-09,114,4.4,4938.82,740.82
2023-04-10,90,8.0,4581.46,687.22
2023-04-11,92,7.6,4620.56,693.08
2023-04-12,117,4.9,5086.5,762.97
2023-04-13,72,1.5,4491.57,673.74
2023-04-14,96,2.8,4722.48,708.37
2023-04-15,106,3.5,5159.61,773.94
2023-04-16,111,4.7,4849.46,727.42
2023-04-17,97,7.4,4636.39,695.46
2023-04-18,107,9.5,4607.18,691.08
2023-04-19,70,6.7,4229.7,634.45
2023-04-20,99,7.3,4875.12,731.27
2023-04-21,117,8.1,4704.75,705.71
2023-04-22,96,5.8,4499.14,674.87
2023-04-23,113,4.4,4838.97,725.85
2023-04-24,120,1.4,4815.35,722.3
2023-04-25,110,6.0,4708.16,706.22
2023-04-26,119,11.0,4530.93,679.64
2023-04-27,103,6.6,4798.52,719.78
2023-04-28,116,8.7,4643.74,696.56
2023-04-29,129,11.9,4873.71,731.06
2023-04-30,124,12.4,4874.11,731.12
2023-05-01,114,6.3,4950.61,742.59
2023-05-02,128,14.9,4560.41,684.06
2023-05-03,136,15.7,4660.51,699.08
2023-05-04,96,7.0,4382.99,657.45
2023-05-05,146,8.6,5047.71,757.16
2023-05-06,125,16.9,4383.43,657.52
2023-05-07,138,11.9,4938.39,740.76
2023-05-08,151,3.9,5715.98,857.4
2023-05-09,114,7.5,4855.17,728.28
2023-05-10,125,12.4,4376.25,656.44
2023-05-11,133,9.0,4855.53,728.33
2023-05-12,127,12.3,4716.53,707.48
2023-05-13,166,14.4,5026.95,754.04
2023-05-14,129,20.4,4444.88,666.73
2023-05-15,135,13.7,4756.29,713.44
2023-05-16,148,19.5,4567.62,685.14
2023-05-17,128,21.2,4402.26,660.34
2023-05-18,142,21.5,4787.87,718.18
2023-05-19,154,17.2,4664.65,699.7
2023-05-20,146,8.5,5150.65,772.6
2023-05-21,151,18.5,4580.08,687.01
2023-05-22,146,21.1,4997.72,749.66
2023-05-23,133,16.9,4480.36,672.05
2023-05-24,162,24.5,4979.04,746.86
2023-05-25,185,21.2,5192.09,778.81
2023-05-26,160,20.3,4795.2,719.28
2023-05-27,165,22.7,4954.01,743.1
2023-05-28,173,20.0,5102.8,765.42
2023-05-29,145,8.9,5185.34,777.8
2023-05-30,192,17.2,5334.72,800.21
2023-05-31,171,24.2,5060.49,759.07
2023-06-01,194,16.5,5215.01,782.25
2023-06-02,160,19.0,5232.37,784.85
2023-06-03,200,16.0,5442.48,816.37
2023-06-04,185,27.6,5348.48,802.27
2023-06-05,184,27.4,5479.33,821.9
2023-06-06,180,17.4,5039.73,755.96
2023-06-07,175,21.8,5017.2,752.58
2023-06-08,198,18.7,5094.58,764.19
2023-06-09,184,24.1,5155.34,773.3
2023-06-10,153,23.9,5149.35,772.4
2023-06-11,168,25.4,5229.87,784.48
2023-06-12,183,23.7,4799.92,719.99
2023-06-13,192,34.3,6248.4,937.26
2023-06-14,188,18.7,5337.44,800.62
2023-06-15,209,16.2,5340.61,801.09
2023-06-16,163,21.7,5019.09,752.86
2023-06-17,196,17.2,5129.09,769.36
2023-06-18,168,17.7,4893.46,734.02
2023-06-19,208,19.8,5608.78,841.32
2023-06-20,196,20.4,5217.24,782.59
2023-06-21,206,20.4,5082.54,762.38
2023-06-22,188,26.5,5426.81,814.02
2023-06-23,221,22.6,5508.71,826.31
2023-06-24,219,24.1,5759.39,863.91
2023-06-25,214,28.5,5864.5,879.68
2023-06-26,204,22.1,5278.76,791.81
2023-06-27,216,24.2,5717.65,857.65
2023-06-28,198,26.9,5591.18,838.68
2023-06-29,223,17.8,5429.0,814.35
2023-06-30,236,16.2,5851.25,877.69
2023-07-01,229,27.3,5955.88,893.38
2023-07-02,203,28.0,5708.72,856.31
2023-07-03,221,34.5,6405.95,960.89
2023-07-04,197,27.0,5404.8,810.72
2023-07-05,227,29.7,6009.35,901.4
2023-07-06,226,25.8,5783.21,867.48
2023-07-07,192,27.9,5553.15,832.97
2023-07-08,204,33.5,6318.72,947.81
2023-07-09,219,18.4,5532.11,829.82
2023-07-10,220,28.7,6063.88,909.58
2023-07-11,207,35.7,6324.51,948.68
2023-07-12,232,28.3,6194.97,929.25
2023-07-13,231,33.9,6502.83,975.42
2023-07-14,226,24.9,5715.0,857.25
2023-07-15,218,27.3,5811.98,871.8
2023-07-16,246,27.7,5989.93,898.49
2023-07-17,257,18.7,5974.54,896.18
2023-07-18,225,23.0,5556.47,833.47
2023-07-19,225,23.3,5512.18,826.83
2023-07-20,242,31.1,6511.51,976.73
2023-07-21,230,31.3,6050.52,907.58
2023-07-22,235,29.2,6065.84,909.88
2023-07-23,249,31.2,6583.08,987.46
2023-07-24,210,27.3,5772.57,865.89
